customer_id,product,signup_date_time,cancel_date_time,is_cancelled,subscription_duration_days,age,gender,product_id,name,price,billing_cycle,total_support_cases,months_active,estimated_revenue,age_group
C345338,prd_1,2020-07-20 16:13:14,,False,529,71,male,prd_1,annual_subscription,1200,12,1,18.0,2400.0,60+
C492458,prd_2,2021-10-04 18:03:21,,False,88,58,male,prd_2,monthly_subscription,125,1,0,3.0,375.0,46-60
C319831,prd_1,2020-05-06 15:31:03,,False,604,67,female,prd_1,annual_subscription,1200,12,1,21.0,2400.0,60+
C285730,prd_1,2020-02-04 11:05:52,,False,696,57,male,prd_1,annual_subscription,1200,12,0,24.0,2400.0,46-60
C149241,prd_1,2017-08-30 09:12:28,2020-11-20 13:53:24,True,1178,59,female,prd_1,annual_subscription,1200,12,0,40.0,4800.0,46-60
C61993,prd_2,2020-01-18 12:14:24,2020-08-25 17:21:10,True,220,38,female,prd_2,monthly_subscription,125,1,1,8.0,1000.0,31-45
C239812,prd_1,2019-06-29 12:29:54,2021-04-14 10:51:58,True,654,58,female,prd_1,annual_subscription,1200,12,1,22.0,2400.0,46-60
C422391,prd_2,2021-03-30 09:16:28,,False,276,68,male,prd_2,monthly_subscription,125,1,0,10.0,1250.0,60+
C229751,prd_1,2019-05-21 08:44:41,2021-11-11 12:50:22,True,905,64,male,prd_1,annual_subscription,1200,12,0,31.0,3600.0,60+
C242273,prd_1,2019-07-09 15:11:36,,False,906,62,female,prd_1,annual_subscription,1200,12,0,31.0,3600.0,60+
C311367,prd_1,2020-04-14 09:36:26,,False,626,54,male,prd_1,annual_subscription,1200,12,0,21.0,2400.0,46-60
C169311,prd_1,2018-04-26 11:06:23,2019-04-15 16:31:45,True,354,68,male,prd_1,annual_subscription,1200,12,0,12.0,1200.0,60+
C394081,prd_2,2021-01-23 10:33:18,,False,342,56,male,prd_2,monthly_subscription,125,1,1,12.0,1500.0,46-60
C117947,prd_2,2021-06-30 12:35:43,,False,184,63,male,prd_2,monthly_subscription,125,1,2,7.0,875.0,60+
C387757,prd_1,2021-01-07 15:18:37,,False,358,59,male,prd_1,annual_subscription,1200,12,0,12.0,1200.0,46-60
C222854,prd_2,2019-04-23 17:07:59,,False,983,69,male,prd_2,monthly_subscription,125,1,0,33.0,4125.0,60+
C416218,prd_1,2021-03-15 20:41:47,,False,290,64,female,prd_1,annual_subscription,1200,12,0,10.0,1200.0,60+
C22068,prd_1,2018-06-01 12:11:55,,False,1309,55,male,prd_1,annual_subscription,1200,12,1,44.0,4800.0,46-60
C74673,prd_2,2020-05-07 12:57:00,2021-09-13 16:03:58,True,494,62,male,prd_2,monthly_subscription,125,1,3,17.0,2125.0,60+
C342134,prd_1,2020-07-09 18:14:57,2020-10-29 16:06:53,True,111,61,male,prd_1,annual_subscription,1200,12,0,4.0,1200.0,60+
C326708,prd_2,2020-05-26 12:03:24,,False,584,61,male,prd_2,monthly_subscription,125,1,1,20.0,2500.0,60+
C114521,prd_2,2021-06-02 12:36:56,,False,212,57,female,prd_2,monthly_subscription,125,1,1,8.0,1000.0,46-60
C279153,prd_1,2020-01-15 17:59:09,,False,716,62,male,prd_1,annual_subscription,1200,12,0,24.0,2400.0,60+
C120086,prd_2,2021-07-20 13:12:33,,False,164,53,male,prd_2,monthly_subscription,125,1,1,6.0,750.0,46-60
C258286,prd_2,2019-09-23 18:47:53,,False,830,59,male,prd_2,monthly_subscription,125,1,1,28.0,3500.0,46-60
C188622,prd_1,2018-10-07 11:29:40,2020-08-26 14:40:11,True,689,68,male,prd_1,annual_subscription,1200,12,0,23.0,2400.0,60+
C421653,prd_1,2021-03-28 16:25:35,,False,278,57,female,prd_1,annual_subscription,1200,12,0,10.0,1200.0,46-60
C437774,prd_2,2021-05-04 12:54:30,2021-10-10 13:52:55,True,159,54,male,prd_2,monthly_subscription,125,1,1,6.0,750.0,46-60
C264201,prd_2,2019-10-25 15:27:31,,False,798,54,male,prd_2,monthly_subscription,125,1,0,27.0,3375.0,46-60
C129923,prd_2,2021-11-19 12:10:47,,False,42,49,male,prd_2,monthly_subscription,125,1,1,2.0,250.0,46-60
C164892,prd_1,2018-03-27 13:12:35,2019-06-22 12:37:40,True,451,54,male,prd_1,annual_subscription,1200,12,1,16.0,2400.0,46-60
C295805,prd_1,2020-03-03 03:48:03,,False,668,67,male,prd_1,annual_subscription,1200,12,0,23.0,2400.0,60+
C251709,prd_1,2019-08-20 19:04:17,,False,864,69,female,prd_1,annual_subscription,1200,12,0,29.0,3600.0,60+
C226211,prd_1,2019-05-07 12:05:31,,False,969,58,female,prd_1,annual_subscription,1200,12,0,33.0,3600.0,46-60
C55769,prd_1,2019-10-17 13:35:59,2019-11-04 18:19:11,True,18,44,female,prd_1,annual_subscription,1200,12,1,1.0,1200.0,31-45
C387212,prd_2,2021-01-06 13:42:48,,False,359,68,male,prd_2,monthly_subscription,125,1,2,12.0,1500.0,60+
C470315,prd_2,2021-07-26 10:46:05,2021-11-28 16:14:10,True,125,58,female,prd_2,monthly_subscription,125,1,0,5.0,625.0,46-60
C476069,prd_1,2021-08-11 12:06:44,,False,142,57,female,prd_1,annual_subscription,1200,12,0,5.0,1200.0,46-60
C59550,prd_1,2019-12-25 12:54:25,,False,737,26,male,prd_1,annual_subscription,1200,12,1,25.0,3600.0,18-30
C402944,prd_1,2021-02-13 13:33:37,,False,321,48,male,prd_1,annual_subscription,1200,12,0,11.0,1200.0,46-60
C159602,prd_1,2018-02-20 09:00:59,,False,1410,52,male,prd_1,annual_subscription,1200,12,0,47.0,4800.0,46-60
C224670,prd_1,2019-04-30 16:21:53,,False,976,61,male,prd_1,annual_subscription,1200,12,0,33.0,3600.0,60+
C91056,prd_2,2020-10-30 12:12:17,2021-08-21 08:26:14,True,294,67,male,prd_2,monthly_subscription,125,1,2,10.0,1250.0,60+
C222924,prd_1,2019-04-24 09:10:12,,False,982,60,male,prd_1,annual_subscription,1200,12,0,33.0,3600.0,46-60
C338977,prd_1,2020-07-01 08:33:46,,False,548,64,female,prd_1,annual_subscription,1200,12,0,19.0,2400.0,60+
C77878,prd_2,2020-06-04 15:10:18,,False,575,59,female,prd_2,monthly_subscription,125,1,3,20.0,2500.0,46-60
C279705,prd_1,2020-01-17 13:42:31,,False,714,54,male,prd_1,annual_subscription,1200,12,1,24.0,2400.0,46-60
C246047,prd_2,2019-07-25 12:18:56,,False,890,69,male,prd_2,monthly_subscription,125,1,0,30.0,3750.0,60+
C34735,prd_1,2019-02-21 12:11:46,,False,1044,59,female,prd_1,annual_subscription,1200,12,1,35.0,3600.0,46-60
C331758,prd_2,2020-06-09 17:25:28,2020-10-22 17:50:09,True,135,59,male,prd_2,monthly_subscription,125,1,1,5.0,625.0,46-60
C185251,prd_1,2018-08-29 13:19:38,,False,1220,57,male,prd_1,annual_subscription,1200,12,0,41.0,4800.0,46-60
C271847,prd_1,2019-12-17 19:12:30,,False,745,68,male,prd_1,annual_subscription,1200,12,1,25.0,3600.0,60+
C491842,prd_1,2021-10-02 13:36:12,,False,90,61,male,prd_1,annual_subscription,1200,12,0,3.0,1200.0,60+
C204194,prd_1,2019-02-12 12:14:37,,False,1053,57,female,prd_1,annual_subscription,1200,12,0,36.0,3600.0,46-60
C207478,prd_2,2019-02-25 10:59:28,,False,1040,36,female,prd_2,monthly_subscription,125,1,0,35.0,4375.0,31-45
C469941,prd_2,2021-07-24 13:48:59,,False,160,67,male,prd_2,monthly_subscription,125,1,1,6.0,750.0,60+
C503602,prd_2,2021-11-21 15:49:35,,False,40,68,male,prd_2,monthly_subscription,125,1,0,2.0,250.0,60+
C37153,prd_2,2019-03-18 13:23:19,2019-07-09 12:58:04,True,112,52,male,prd_2,monthly_subscription,125,1,2,4.0,500.0,46-60
C245988,prd_1,2019-07-25 08:48:38,,False,890,54,male,prd_1,annual_subscription,1200,12,0,30.0,3600.0,46-60
C51633,prd_1,2019-08-21 10:28:47,,False,863,69,male,prd_1,annual_subscription,1200,12,1,29.0,3600.0,60+
C403188,prd_1,2021-02-14 13:20:58,,False,320,50,male,prd_1,annual_subscription,1200,12,0,11.0,1200.0,46-60
C387620,prd_1,2021-01-07 12:57:25,,False,358,67,male,prd_1,annual_subscription,1200,12,0,12.0,1200.0,60+
C450489,prd_1,2021-06-03 13:31:41,,False,211,60,female,prd_1,annual_subscription,1200,12,0,8.0,1200.0,46-60
C380959,prd_2,2020-12-10 10:28:24,,False,386,47,female,prd_2,monthly_subscription,125,1,0,13.0,1625.0,46-60
C20666,prd_1,2018-05-08 13:07:38,,False,1333,45,female,prd_1,annual_subscription,1200,12,1,45.0,4800.0,31-45
C218002,prd_1,2019-04-05 15:34:19,,False,1001,59,female,prd_1,annual_subscription,1200,12,0,34.0,3600.0,46-60
C491613,prd_2,2021-10-01 13:10:18,2021-10-30 12:09:25,True,28,46,female,prd_2,monthly_subscription,125,1,0,1.0,125.0,46-60
C404067,prd_2,2021-02-16 10:08:32,,False,318,64,male,prd_2,monthly_subscription,125,1,1,11.0,1375.0,60+
C25610,prd_1,2018-08-11 11:25:29,,False,1238,69,male,prd_1,annual_subscription,1200,12,2,42.0,4800.0,60+
C70062,prd_2,2020-03-30 10:26:10,,False,641,67,female,prd_2,monthly_subscription,125,1,1,22.0,2750.0,60+
C401754,prd_1,2021-02-10 14:52:45,,False,324,67,male,prd_1,annual_subscription,1200,12,1,11.0,1200.0,60+
C262490,prd_2,2019-10-16 10:31:06,,False,807,71,male,prd_2,monthly_subscription,125,1,1,27.0,3375.0,60+
C416133,prd_2,2021-03-15 17:06:10,,False,291,55,male,prd_2,monthly_subscription,125,1,1,10.0,1250.0,46-60
C309777,prd_1,2020-04-09 11:32:07,,False,631,63,female,prd_1,annual_subscription,1200,12,1,22.0,2400.0,60+
C164316,prd_2,2018-03-23 12:36:57,2021-03-09 14:12:44,True,1082,62,male,prd_2,monthly_subscription,125,1,1,37.0,4625.0,60+
C478828,prd_1,2021-08-19 14:32:29,,False,134,72,male,prd_1,annual_subscription,1200,12,0,5.0,1200.0,60+
C11337,prd_2,2017-08-29 09:44:18,2021-05-16 14:49:07,True,1356,61,female,prd_2,monthly_subscription,125,1,1,46.0,5750.0,60+
C149420,prd_1,2017-09-04 10:17:57,,False,1579,52,female,prd_1,annual_subscription,1200,12,1,53.0,6000.0,46-60
C212391,prd_1,2019-03-14 17:42:34,,False,1023,56,female,prd_1,annual_subscription,1200,12,1,35.0,3600.0,46-60
C109413,prd_2,2021-04-23 12:45:21,,False,252,66,female,prd_2,monthly_subscription,125,1,2,9.0,1125.0,60+
C209241,prd_2,2019-03-03 12:06:57,2020-12-28 14:56:24,True,666,55,female,prd_2,monthly_subscription,125,1,1,23.0,2875.0,46-60
C455802,prd_1,2021-06-17 09:43:37,,False,197,61,male,prd_1,annual_subscription,1200,12,0,7.0,1200.0,60+
C460998,prd_2,2021-06-30 13:10:08,,False,184,56,female,prd_2,monthly_subscription,125,1,1,7.0,875.0,46-60
C92574,prd_2,2020-11-25 13:52:05,,False,401,57,male,prd_2,monthly_subscription,125,1,2,14.0,1750.0,46-60
C129778,prd_2,2021-11-17 11:02:00,,False,44,64,male,prd_2,monthly_subscription,125,1,2,2.0,250.0,60+
C136577,prd_1,2017-02-27 15:00:45,,False,1768,63,male,prd_1,annual_subscription,1200,12,0,59.0,6000.0,60+
C56339,prd_1,2019-10-28 09:30:12,2019-12-03 12:19:55,True,36,69,female,prd_1,annual_subscription,1200,12,1,2.0,1200.0,60+
C155922,prd_1,2018-01-25 11:50:17,2020-12-08 12:52:51,True,1048,65,male,prd_1,annual_subscription,1200,12,0,35.0,3600.0,60+
C195478,prd_1,2019-01-07 17:04:04,2019-06-29 18:14:30,True,173,44,female,prd_1,annual_subscription,1200,12,1,6.0,1200.0,31-45
C166779,prd_1,2018-04-09 15:28:09,2019-06-27 15:43:37,True,444,68,male,prd_1,annual_subscription,1200,12,1,15.0,2400.0,60+
C510648,prd_1,2021-12-28 10:30:38,,False,3,58,male,prd_1,annual_subscription,1200,12,0,1.0,1200.0,46-60
C32419,prd_2,2019-01-28 12:07:26,2020-11-25 13:47:45,True,667,70,male,prd_2,monthly_subscription,125,1,1,23.0,2875.0,60+
C506296,prd_2,2021-12-04 10:43:31,,False,27,66,male,prd_2,monthly_subscription,125,1,0,1.0,125.0,60+
C424578,prd_2,2021-04-03 18:13:50,,False,272,44,male,prd_2,monthly_subscription,125,1,2,10.0,1250.0,31-45
C375237,prd_2,2020-11-11 12:00:59,,False,415,55,male,prd_2,monthly_subscription,125,1,1,14.0,1750.0,46-60
C268051,prd_1,2019-11-20 10:52:59,2021-02-28 19:43:35,True,466,60,male,prd_1,annual_subscription,1200,12,1,16.0,2400.0,46-60
C356246,prd_2,2020-08-25 16:33:09,2021-05-02 10:49:34,True,249,62,female,prd_2,monthly_subscription,125,1,0,9.0,1125.0,60+
C456578,prd_2,2021-06-19 10:55:08,,False,195,69,male,prd_2,monthly_subscription,125,1,2,7.0,875.0,60+
C222593,prd_2,2019-04-23 11:26:06,2021-01-16 15:44:08,True,634,66,female,prd_2,monthly_subscription,125,1,1,22.0,2750.0,60+
C379852,prd_1,2020-12-03 19:35:17,,False,393,58,female,prd_1,annual_subscription,1200,12,0,14.0,2400.0,46-60
C133671,prd_1,2017-01-23 08:33:55,2019-12-18 09:30:04,True,1059,39,female,prd_1,annual_subscription,1200,12,0,36.0,3600.0,31-45
C311392,prd_1,2020-04-14 10:34:10,,False,626,58,male,prd_1,annual_subscription,1200,12,0,21.0,2400.0,46-60
C225043,prd_1,2019-05-02 08:09:13,2019-11-15 20:02:12,True,197,56,female,prd_1,annual_subscription,1200,12,1,7.0,1200.0,46-60
C481890,prd_1,2021-08-29 18:14:23,,False,124,61,male,prd_1,annual_subscription,1200,12,0,5.0,1200.0,60+
C15151,prd_2,2018-02-07 12:23:05,2018-03-05 13:31:37,True,26,60,male,prd_2,monthly_subscription,125,1,2,1.0,125.0,46-60
C145475,prd_2,2017-06-20 15:53:41,2018-10-24 10:06:24,True,490,72,female,prd_2,monthly_subscription,125,1,1,17.0,2125.0,60+
C63448,prd_2,2020-01-31 11:48:09,,False,700,55,female,prd_2,monthly_subscription,125,1,1,24.0,3000.0,46-60
C252855,prd_1,2019-08-26 15:04:42,,False,858,59,male,prd_1,annual_subscription,1200,12,0,29.0,3600.0,46-60
C352835,prd_2,2020-08-13 15:32:16,2021-04-28 16:16:10,True,258,68,male,prd_2,monthly_subscription,125,1,2,9.0,1125.0,60+
C11860,prd_1,2017-09-27 09:33:51,2021-03-09 15:29:35,True,1259,49,male,prd_1,annual_subscription,1200,12,1,42.0,4800.0,46-60
C75557,prd_1,2020-05-15 10:54:38,,False,595,47,male,prd_1,annual_subscription,1200,12,2,20.0,2400.0,46-60
C414929,prd_2,2021-03-12 14:29:00,,False,294,44,male,prd_2,monthly_subscription,125,1,1,10.0,1250.0,31-45
C334205,prd_1,2020-06-16 18:55:31,,False,563,46,male,prd_1,annual_subscription,1200,12,1,19.0,2400.0,46-60
C205551,prd_1,2019-02-17 15:05:08,,False,1048,49,male,prd_1,annual_subscription,1200,12,0,35.0,3600.0,46-60
C289339,prd_1,2020-02-13 14:57:36,,False,687,57,male,prd_1,annual_subscription,1200,12,1,23.0,2400.0,46-60
C299530,prd_2,2020-03-12 13:52:45,,False,659,62,male,prd_2,monthly_subscription,125,1,0,22.0,2750.0,60+
C235256,prd_1,2019-06-11 13:44:49,,False,934,56,female,prd_1,annual_subscription,1200,12,0,32.0,3600.0,46-60
C28605,prd_1,2018-11-06 08:51:34,,False,1151,68,female,prd_1,annual_subscription,1200,12,1,39.0,4800.0,60+
C68303,prd_1,2020-03-13 12:21:09,,False,658,47,female,prd_1,annual_subscription,1200,12,3,22.0,2400.0,46-60
C41807,prd_1,2019-05-03 12:55:17,,False,973,59,female,prd_1,annual_subscription,1200,12,2,33.0,3600.0,46-60
C29031,prd_2,2018-11-22 09:12:26,,False,1135,73,male,prd_2,monthly_subscription,125,1,3,38.0,4750.0,60+
C54930,prd_1,2019-10-05 10:45:41,,False,818,63,female,prd_1,annual_subscription,1200,12,1,28.0,3600.0,60+
C104785,prd_2,2021-03-22 11:21:35,,False,284,73,male,prd_2,monthly_subscription,125,1,1,10.0,1250.0,60+
C66425,prd_2,2020-02-26 13:28:24,2021-04-08 17:37:35,True,407,42,male,prd_2,monthly_subscription,125,1,1,14.0,1750.0,31-45
C319552,prd_1,2020-05-06 10:09:55,,False,604,44,male,prd_1,annual_subscription,1200,12,0,21.0,2400.0,31-45
C481473,prd_2,2021-08-27 15:57:27,,False,126,52,female,prd_2,monthly_subscription,125,1,1,5.0,625.0,46-60
C484742,prd_2,2021-09-07 15:26:52,,False,115,63,male,prd_2,monthly_subscription,125,1,0,4.0,500.0,60+
C159588,prd_2,2018-02-19 20:05:55,2021-02-12 14:01:08,True,1088,54,male,prd_2,monthly_subscription,125,1,0,37.0,4625.0,46-60
C361694,prd_1,2020-09-14 19:25:16,2021-12-01 09:42:04,True,442,63,male,prd_1,annual_subscription,1200,12,1,15.0,2400.0,60+
C502483,prd_1,2021-11-15 17:09:38,,False,46,65,male,prd_1,annual_subscription,1200,12,0,2.0,1200.0,60+
C478058,prd_1,2021-08-17 13:44:00,,False,136,60,female,prd_1,annual_subscription,1200,12,0,5.0,1200.0,46-60
C323771,prd_2,2020-05-18 12:05:55,,False,592,40,male,prd_2,monthly_subscription,125,1,0,20.0,2500.0,31-45
C385999,prd_2,2021-01-04 14:11:32,2021-11-07 10:33:14,True,306,53,female,prd_2,monthly_subscription,125,1,3,11.0,1375.0,46-60
C136621,prd_1,2017-02-27 18:55:29,2017-12-12 17:59:55,True,287,45,female,prd_1,annual_subscription,1200,12,0,10.0,1200.0,31-45
C483008,prd_1,2021-09-01 15:12:53,,False,121,54,female,prd_1,annual_subscription,1200,12,0,5.0,1200.0,46-60
C39970,prd_1,2019-04-16 09:36:02,2020-10-19 16:11:48,True,552,58,female,prd_1,annual_subscription,1200,12,2,19.0,2400.0,46-60
C203445,prd_1,2019-02-08 14:48:30,,False,1057,55,male,prd_1,annual_subscription,1200,12,0,36.0,3600.0,46-60
C146069,prd_2,2017-06-29 12:17:29,,False,1646,67,male,prd_2,monthly_subscription,125,1,1,55.0,6875.0,60+
C83390,prd_1,2020-07-28 10:05:25,,False,521,50,female,prd_1,annual_subscription,1200,12,1,18.0,2400.0,46-60
C397360,prd_1,2021-01-31 17:52:30,,False,334,58,male,prd_1,annual_subscription,1200,12,0,12.0,1200.0,46-60
C340131,prd_2,2020-07-04 13:06:49,,False,545,66,male,prd_2,monthly_subscription,125,1,1,19.0,2375.0,60+
C43928,prd_1,2019-05-26 13:00:35,,False,950,57,female,prd_1,annual_subscription,1200,12,1,32.0,3600.0,46-60
C405355,prd_1,2021-02-18 15:23:43,2021-05-13 11:59:41,True,83,53,male,prd_1,annual_subscription,1200,12,0,3.0,1200.0,46-60
C356574,prd_2,2020-08-26 15:15:38,,False,492,55,male,prd_2,monthly_subscription,125,1,0,17.0,2125.0,46-60
C328307,prd_1,2020-05-30 14:54:04,,False,580,54,female,prd_1,annual_subscription,1200,12,0,20.0,2400.0,46-60
C71336,prd_1,2020-04-08 12:51:12,,False,632,68,male,prd_1,annual_subscription,1200,12,1,22.0,2400.0,60+
C182013,prd_1,2018-07-30 19:22:01,2020-06-25 18:27:02,True,695,63,female,prd_1,annual_subscription,1200,12,0,24.0,2400.0,60+
C443637,prd_1,2021-05-18 11:46:33,,False,227,48,male,prd_1,annual_subscription,1200,12,0,8.0,1200.0,46-60
C388869,prd_1,2021-01-11 13:11:41,,False,354,65,female,prd_1,annual_subscription,1200,12,1,12.0,1200.0,60+
C397217,prd_1,2021-01-31 11:13:18,,False,334,55,male,prd_1,annual_subscription,1200,12,1,12.0,1200.0,46-60
C199448,prd_1,2019-01-23 15:05:49,,False,1073,67,female,prd_1,annual_subscription,1200,12,0,36.0,3600.0,60+
C301423,prd_2,2020-03-18 08:27:04,,False,653,50,male,prd_2,monthly_subscription,125,1,0,22.0,2750.0,46-60
C188109,prd_1,2018-09-30 15:53:18,2019-01-15 16:33:44,True,107,55,female,prd_1,annual_subscription,1200,12,0,4.0,1200.0,46-60
C196007,prd_2,2019-01-09 12:45:19,2020-10-14 12:04:03,True,643,59,female,prd_2,monthly_subscription,125,1,0,22.0,2750.0,46-60
C7198,prd_1,2017-04-24 09:57:00,,False,1712,64,male,prd_1,annual_subscription,1200,12,1,58.0,6000.0,60+
C71411,prd_2,2020-04-09 09:41:44,,False,631,61,female,prd_2,monthly_subscription,125,1,1,22.0,2750.0,60+
C338537,prd_1,2020-06-30 10:19:44,,False,549,55,female,prd_1,annual_subscription,1200,12,0,19.0,2400.0,46-60
C118229,prd_2,2021-07-02 14:04:49,,False,182,59,female,prd_2,monthly_subscription,125,1,2,7.0,875.0,46-60
C95963,prd_2,2021-01-13 09:27:34,,False,352,57,female,prd_2,monthly_subscription,125,1,2,12.0,1500.0,46-60
C299137,prd_1,2020-03-11 14:31:52,,False,660,59,female,prd_1,annual_subscription,1200,12,1,22.0,2400.0,46-60
C510481,prd_1,2021-12-27 12:31:54,,False,4,48,male,prd_1,annual_subscription,1200,12,0,1.0,1200.0,46-60
C282242,prd_1,2020-01-24 14:49:39,2020-08-25 15:19:04,True,214,62,male,prd_1,annual_subscription,1200,12,0,8.0,1200.0,60+
C333522,prd_1,2020-06-15 13:49:30,,False,564,49,male,prd_1,annual_subscription,1200,12,0,19.0,2400.0,46-60
C57887,prd_1,2019-11-23 11:07:56,,False,769,60,female,prd_1,annual_subscription,1200,12,1,26.0,3600.0,46-60
C417520,prd_1,2021-03-18 13:47:40,2021-09-28 17:22:09,True,194,42,female,prd_1,annual_subscription,1200,12,0,7.0,1200.0,31-45
C49116,prd_1,2019-07-22 12:01:40,,False,893,59,female,prd_1,annual_subscription,1200,12,2,30.0,3600.0,46-60
C443624,prd_2,2021-05-18 11:24:12,,False,227,59,male,prd_2,monthly_subscription,125,1,1,8.0,1000.0,46-60
C149386,prd_1,2017-09-02 14:14:16,,False,1581,55,female,prd_1,annual_subscription,1200,12,0,53.0,6000.0,46-60
C147679,prd_1,2017-07-27 16:10:46,,False,1618,64,female,prd_1,annual_subscription,1200,12,2,54.0,6000.0,60+
C124284,prd_2,2021-09-01 14:01:20,,False,121,46,female,prd_2,monthly_subscription,125,1,2,5.0,625.0,46-60
C312016,prd_2,2020-04-15 13:35:12,2021-02-16 16:18:33,True,307,54,female,prd_2,monthly_subscription,125,1,1,11.0,1375.0,46-60
C200986,prd_2,2019-01-30 10:49:56,2020-01-13 09:04:24,True,347,67,male,prd_2,monthly_subscription,125,1,2,12.0,1500.0,60+
C65151,prd_1,2020-02-15 12:10:23,2020-08-12 09:36:10,True,178,44,female,prd_1,annual_subscription,1200,12,1,6.0,1200.0,31-45
C403036,prd_2,2021-02-13 15:51:42,,False,321,48,male,prd_2,monthly_subscription,125,1,2,11.0,1375.0,46-60
C128714,prd_2,2021-10-30 13:52:14,2021-12-14 18:49:52,True,45,44,male,prd_2,monthly_subscription,125,1,2,2.0,250.0,31-45
C370969,prd_1,2020-10-21 16:42:11,,False,436,61,female,prd_1,annual_subscription,1200,12,0,15.0,2400.0,60+
C244057,prd_1,2019-07-17 11:02:35,2021-06-17 15:51:54,True,701,64,male,prd_1,annual_subscription,1200,12,0,24.0,2400.0,60+
C431659,prd_2,2021-04-20 11:35:35,,False,255,65,female,prd_2,monthly_subscription,125,1,1,9.0,1125.0,60+
C501649,prd_2,2021-11-11 12:55:47,,False,50,63,male,prd_2,monthly_subscription,125,1,2,2.0,250.0,60+
C345424,prd_1,2020-07-20 22:04:31,2020-12-31 08:41:32,True,163,55,female,prd_1,annual_subscription,1200,12,1,6.0,1200.0,46-60
C420627,prd_1,2021-03-25 14:31:01,,False,281,68,male,prd_1,annual_subscription,1200,12,0,10.0,1200.0,60+
C58341,prd_1,2019-12-02 14:57:45,,False,760,59,male,prd_1,annual_subscription,1200,12,1,26.0,3600.0,46-60
C254689,prd_1,2019-09-04 11:52:31,,False,849,56,male,prd_1,annual_subscription,1200,12,0,29.0,3600.0,46-60
C351499,prd_1,2020-08-09 15:29:30,,False,509,48,female,prd_1,annual_subscription,1200,12,1,17.0,2400.0,46-60
C398346,prd_1,2021-02-02 14:21:38,,False,332,63,male,prd_1,annual_subscription,1200,12,0,12.0,1200.0,60+
C20925,prd_1,2018-05-13 12:43:22,,False,1328,64,female,prd_1,annual_subscription,1200,12,1,45.0,4800.0,60+
C254432,prd_2,2019-09-03 12:12:33,,False,850,46,male,prd_2,monthly_subscription,125,1,1,29.0,3625.0,46-60
C305849,prd_1,2020-03-30 12:06:26,,False,641,70,female,prd_1,annual_subscription,1200,12,0,22.0,2400.0,60+
C330280,prd_2,2020-06-04 17:56:53,2021-11-16 11:51:16,True,529,45,female,prd_2,monthly_subscription,125,1,1,18.0,2250.0,31-45
C264872,prd_1,2019-10-29 18:05:26,,False,794,56,male,prd_1,annual_subscription,1200,12,0,27.0,3600.0,46-60
C195802,prd_1,2019-01-08 16:19:27,,False,1088,56,female,prd_1,annual_subscription,1200,12,0,37.0,4800.0,46-60
C207238,prd_1,2019-02-22 18:20:19,,False,1043,50,female,prd_1,annual_subscription,1200,12,1,35.0,3600.0,46-60
C424290,prd_1,2021-04-02 18:50:06,,False,273,60,female,prd_1,annual_subscription,1200,12,0,10.0,1200.0,46-60
C172665,prd_1,2018-05-19 16:06:02,,False,1322,72,female,prd_1,annual_subscription,1200,12,1,45.0,4800.0,60+
C334854,prd_1,2020-06-18 14:32:47,,False,561,61,male,prd_1,annual_subscription,1200,12,0,19.0,2400.0,60+
C422619,prd_1,2021-03-30 13:45:24,,False,276,59,male,prd_1,annual_subscription,1200,12,0,10.0,1200.0,46-60
C412175,prd_2,2021-03-06 15:29:22,,False,300,63,male,prd_2,monthly_subscription,125,1,1,10.0,1250.0,60+
C190040,prd_1,2018-10-26 11:50:47,2021-04-14 13:08:39,True,901,67,male,prd_1,annual_subscription,1200,12,1,31.0,3600.0,60+
C200707,prd_2,2019-01-29 12:08:15,2021-05-14 11:47:57,True,835,58,male,prd_2,monthly_subscription,125,1,0,28.0,3500.0,46-60
C486998,prd_2,2021-09-15 10:58:55,,False,107,68,male,prd_2,monthly_subscription,125,1,0,4.0,500.0,60+
C269466,prd_2,2019-11-29 11:32:21,2021-08-22 11:39:46,True,632,62,female,prd_2,monthly_subscription,125,1,0,22.0,2750.0,60+
C503682,prd_1,2021-11-22 11:04:45,,False,39,68,male,prd_1,annual_subscription,1200,12,0,2.0,1200.0,60+
C15207,prd_1,2018-02-08 10:56:26,,False,1422,68,female,prd_1,annual_subscription,1200,12,1,48.0,4800.0,60+
C256720,prd_2,2019-09-15 14:37:10,,False,838,35,male,prd_2,monthly_subscription,125,1,0,28.0,3500.0,31-45
C321950,prd_1,2020-05-12 15:08:46,,False,598,64,male,prd_1,annual_subscription,1200,12,0,20.0,2400.0,60+
C390544,prd_2,2021-01-14 14:09:28,,False,351,57,female,prd_2,monthly_subscription,125,1,0,12.0,1500.0,46-60
C216086,prd_1,2019-03-29 11:11:23,,False,1008,48,female,prd_1,annual_subscription,1200,12,1,34.0,3600.0,46-60
C492663,prd_2,2021-10-05 14:15:38,,False,87,47,male,prd_2,monthly_subscription,125,1,0,3.0,375.0,46-60
C65649,prd_2,2020-02-19 12:31:30,,False,681,58,male,prd_2,monthly_subscription,125,1,1,23.0,2875.0,46-60
C500404,prd_2,2021-11-05 18:29:39,,False,56,65,male,prd_2,monthly_subscription,125,1,0,2.0,250.0,60+
C378613,prd_2,2020-11-27 13:45:20,,False,399,54,male,prd_2,monthly_subscription,125,1,0,14.0,1750.0,46-60
